# The 3DHST ID is specific to its north or south catalog. Currently using 3DHST v4.1 catalog.
# figs_id threed_south_idv41 figs_ra figs_dec threed_ra threed_dec
201171 10295 53.286514 -27.861200 53.286516 -27.861200
201173 10672 53.247929 -27.861269 53.247961 -27.861267
201174 10389 53.254791 -27.861330 53.254804 -27.861330
201175 10290 53.277397 -27.861214 53.277402 -27.861215
201176 10338 53.292278 -27.861267 53.292273 -27.861265
201177 10332 53.275620 -27.861277 53.275626 -27.861281
201179 10336 53.285214 -27.861284 53.285220 -27.861284
201180 10319 53.246842 -27.861328 53.246851 -27.861329
201182 10272 53.268387 -27.861326 53.268391 -27.861329
201183 12118 53.288063 -27.853815 53.288067 -27.853819
201186 10401 53.276322 -27.861471 53.276325 -27.861478
201188 10541 53.281204 -27.861481 53.281201 -27.861483
201189 10402 53.245636 -27.861561 53.245642 -27.861559
201190 10321 53.282070 -27.861431 53.282071 -27.861433
201191 10512 53.282219 -27.861584 53.282218 -27.861584
201193 10261 53.269859 -27.861462 53.269861 -27.861462
201194 10381 53.281796 -27.861498 53.281806 -27.861500
201195 9419 53.257176 -27.862162 53.257176 -27.862161
201196 10275 53.284855 -27.861477 53.284856 -27.861477
201198 10562 53.266892 -27.861710 53.266894 -27.861710
201199 10227 53.291325 -27.861481 53.291319 -27.861479
201202 10181 53.273888 -27.861650 53.273886 -27.861651
201203 10208 53.255837 -27.861681 53.255841 -27.861682
201204 10327 53.272793 -27.861732 53.272796 -27.861738
201205 10138 53.272884 -27.861879 53.272882 -27.861878
201206 10188 53.289547 -27.861633 53.289552 -27.861650
201207 10229 53.288658 -27.861668 53.288642 -27.861648
201208 10398 53.267624 -27.861864 53.267624 -27.861864
201210 10225 53.275951 -27.861771 53.275957 -27.861765
201211 10178 53.254593 -27.861790 53.254599 -27.861790
201214 10363 53.281109 -27.862226 53.281107 -27.862219
201215 10451 53.266270 -27.862015 53.266273 -27.862017
201216 10145 53.237480 -27.861872 53.237469 -27.861892
201217 10129 53.245175 -27.861891 53.245182 -27.861891
201218 10133 53.286442 -27.861849 53.286437 -27.861852
201220 10146 53.276592 -27.861916 53.276591 -27.861912
201223 10113 53.264687 -27.861961 53.264681 -27.861964
201224 10330 53.277950 -27.862036 53.277951 -27.862039
201225 10096 53.278149 -27.862192 53.278149 -27.862193
201226 10081 53.290051 -27.862055 53.290048 -27.862057
201229 10107 53.282486 -27.862226 53.282494 -27.862296
201232 10142 53.276363 -27.862158 53.276371 -27.862159
201233 10160 53.289719 -27.862156 53.289722 -27.862155
201235 10477 53.280438 -27.862268 53.280439 -27.862270
201236 10074 53.254292 -27.862253 53.254281 -27.862246
201238 10031 53.262539 -27.862419 53.262548 -27.862424
201239 10039 53.238217 -27.862497 53.238205 -27.862489
201240 9985 53.293755 -27.862436 53.293722 -27.862440
201241 10013 53.271565 -27.862476 53.271560 -27.862483
201242 10101 53.260143 -27.862579 53.260150 -27.862579
201243 9998 53.258309 -27.862516 53.258309 -27.862511
201244 10232 53.262699 -27.862692 53.262698 -27.862690
201245 10023 53.265053 -27.862606 53.265058 -27.862605
201250 9924 53.267765 -27.862726 53.267772 -27.862728
201251 9979 53.267929 -27.862768 53.267929 -27.862770
201252 10020 53.254109 -27.862793 53.254109 -27.862806
201253 9986 53.278713 -27.862780 53.278715 -27.862778
201254 9915 53.245587 -27.862783 53.245590 -27.862785
201259 10018 53.261082 -27.862902 53.261078 -27.862906
201261 10121 53.282711 -27.862823 53.282714 -27.862849
201263 9897 53.290970 -27.862812 53.290973 -27.862815
201264 9891 53.264900 -27.862854 53.264908 -27.862854
201267 9927 53.259358 -27.862949 53.259359 -27.862950
201268 10100 53.281399 -27.862919 53.281379 -27.862924
201270 10000 53.275650 -27.863014 53.275651 -27.863016
201271 9881 53.251915 -27.863014 53.251922 -27.863009
201272 10105 53.285927 -27.863060 53.285929 -27.863061
201273 10185 53.253845 -27.863312 53.253850 -27.863309
201274 9886 53.261875 -27.863041 53.261883 -27.863045
201275 9852 53.247089 -27.863056 53.247078 -27.863051
201278 9816 53.273808 -27.863125 53.273812 -27.863129
201279 10017 53.262005 -27.863197 53.262009 -27.863196
201280 9923 53.283608 -27.864466 53.283602 -27.864454
201281 9633 53.282913 -27.864025 53.282912 -27.864027
201282 9430 53.282303 -27.864250 53.282303 -27.864250
201283 9848 53.252579 -27.863188 53.252571 -27.863181
201284 10001 53.281571 -27.863230 53.281556 -27.863254
201285 10082 53.269123 -27.863420 53.269127 -27.863420
201287 9810 53.279408 -27.863235 53.279396 -27.863226
201289 9799 53.275925 -27.863260 53.275924 -27.863258
201291 9819 53.288380 -27.863283 53.288383 -27.863278
201292 9789 53.254997 -27.863323 53.254997 -27.863328
201293 9921 53.262509 -27.863377 53.262510 -27.863370
201294 9836 53.259350 -27.863379 53.259358 -27.863382
201295 10044 53.284981 -27.863461 53.284982 -27.863461
201296 10131 53.281799 -27.863382 53.281803 -27.863357
201297 10197 53.285298 -27.863359 53.285330 -27.863326
201299 9771 53.242931 -27.863464 53.242928 -27.863493
201300 9788 53.255802 -27.863438 53.255811 -27.863434
201302 9858 53.286144 -27.863411 53.286145 -27.863416
201306 9735 53.265278 -27.863522 53.265278 -27.863523
201311 9742 53.248623 -27.863697 53.248626 -27.863701
201314 10019 53.256779 -27.863810 53.256783 -27.863811
201315 9704 53.285679 -27.864100 53.285681 -27.864101
201316 9741 53.286400 -27.864700 53.286393 -27.864717
201317 9696 53.269844 -27.863728 53.269857 -27.863731
201318 9740 53.248829 -27.863806 53.248835 -27.863807
201319 9835 53.289021 -27.863802 53.289026 -27.863805
201320 9855 53.253780 -27.863943 53.253809 -27.863882
201322 9672 53.239647 -27.863865 53.239634 -27.863873
201323 9676 53.252236 -27.863850 53.252239 -27.863855
201325 9709 53.280663 -27.863899 53.280663 -27.863903
201328 9908 53.259670 -27.864069 53.259707 -27.864097
201329 9717 53.278725 -27.863934 53.278723 -27.863935
201330 9661 53.288029 -27.863869 53.288024 -27.863868
201332 9723 53.266422 -27.864010 53.266426 -27.864009
201335 9620 53.260895 -27.864073 53.260895 -27.864077
201336 9628 53.256283 -27.864115 53.256283 -27.864110
201337 9691 53.267693 -27.864145 53.267696 -27.864144
201338 9597 53.241119 -27.864164 53.241097 -27.864180
201339 9726 53.262112 -27.864201 53.262120 -27.864199
201340 9655 53.248081 -27.864174 53.248084 -27.864167
201341 9770 53.287983 -27.864244 53.287985 -27.864245
201342 9617 53.287743 -27.864225 53.287746 -27.864229
201343 9743 53.252945 -27.864395 53.252950 -27.864394
201344 9738 53.268776 -27.864302 53.268778 -27.864300
201345 9746 53.269016 -27.864613 53.268958 -27.864602
201346 9580 53.257473 -27.864250 53.257482 -27.864260
201347 9658 53.273621 -27.864311 53.273620 -27.864316
201348 9569 53.280583 -27.864239 53.280588 -27.864242
201349 9832 53.248829 -27.864468 53.248832 -27.864469
201352 9572 53.249333 -27.864384 53.249337 -27.864392
201353 9571 53.279667 -27.864420 53.279669 -27.864422
201355 9622 53.247997 -27.864458 53.248006 -27.864460
201357 9529 53.275692 -27.864433 53.275695 -27.864436
201358 9586 53.265083 -27.864557 53.265086 -27.864557
201359 9541 53.257778 -27.864542 53.257763 -27.864543
201362 9486 53.263573 -27.864637 53.263571 -27.864640
201363 9862 53.258457 -27.864975 53.258466 -27.864971
201364 9826 53.258846 -27.864935 53.258847 -27.864934
201365 9606 53.262146 -27.864809 53.262148 -27.864810
201366 9685 53.249176 -27.864836 53.249177 -27.864836
201368 9552 53.272076 -27.864735 53.272076 -27.864734
201371 9570 53.264423 -27.864872 53.264417 -27.864883
201375 9624 53.283238 -27.864870 53.283234 -27.864867
201377 9684 53.246704 -27.864992 53.246708 -27.864994
201378 9440 53.288727 -27.864820 53.288736 -27.864818
201379 9464 53.265717 -27.864893 53.265721 -27.864887
201380 9447 53.272274 -27.864929 53.272278 -27.864927
201381 9423 53.263664 -27.864920 53.263667 -27.864930
201383 9389 53.277313 -27.864969 53.277316 -27.864969
201385 9563 53.285339 -27.865082 53.285348 -27.865079
201386 9454 53.257977 -27.865086 53.257982 -27.865084
201388 9437 53.272450 -27.865175 53.272449 -27.865176
201390 9476 53.238197 -27.865200 53.238186 -27.865170
201392 9484 53.287773 -27.865278 53.287774 -27.865279
201394 9320 53.291241 -27.865282 53.291232 -27.865285
201395 9341 53.267944 -27.865318 53.267942 -27.865317
201396 9315 53.270195 -27.865311 53.270207 -27.865313
201397 9331 53.265839 -27.865334 53.265842 -27.865333
201401 9507 53.253807 -27.865517 53.253813 -27.865517
201402 9286 53.253754 -27.865814 53.253757 -27.865814
201403 9500 53.252514 -27.865507 53.252520 -27.865506
201404 9358 53.260635 -27.865452 53.260632 -27.865454
201405 9314 53.277405 -27.865459 53.277406 -27.865461
201406 9292 53.288120 -27.865412 53.288117 -27.865409
201407 9305 53.252964 -27.865494 53.252966 -27.865492
201408 9383 53.277706 -27.865536 53.277707 -27.865521
201409 9439 53.279778 -27.865625 53.279779 -27.865627
201410 9391 53.288555 -27.865616 53.288560 -27.865614
201411 9352 53.279202 -27.865564 53.279200 -27.865564
201412 9578 53.250870 -27.865950 53.250871 -27.865946
201413 9256 53.272610 -27.865566 53.272610 -27.865561
201414 9234 53.261517 -27.865658 53.261514 -27.865654
201415 9242 53.255104 -27.865707 53.255113 -27.865703
201417 9302 53.280708 -27.865776 53.280718 -27.865779
201418 9205 53.237881 -27.865801 53.237863 -27.865793
201419 9272 53.277107 -27.865759 53.277127 -27.865748
201421 9192 53.251694 -27.865822 53.251704 -27.865821
201422 9213 53.251846 -27.865843 53.251852 -27.865845
201424 9193 53.247315 -27.865868 53.247315 -27.865869
201427 9189 53.246800 -27.865906 53.246793 -27.865914
201428 9178 53.261990 -27.865908 53.261993 -27.865910
201430 9185 53.282795 -27.865911 53.282802 -27.865913
201431 9237 53.264408 -27.865965 53.264416 -27.865996
201432 9155 53.263302 -27.865944 53.263296 -27.865949
201433 9224 53.247337 -27.866032 53.247336 -27.866041
201434 9318 53.251557 -27.866005 53.251556 -27.866006
201437 9174 53.277889 -27.865997 53.277878 -27.866002
201438 9133 53.265843 -27.866018 53.265846 -27.866020
201439 9139 53.268002 -27.866032 53.268007 -27.866030
201441 9120 53.286873 -27.866049 53.286869 -27.866046
201442 9121 53.261868 -27.866112 53.261871 -27.866112
201443 9199 53.269714 -27.866106 53.269716 -27.866101
201444 9195 53.278191 -27.866102 53.278189 -27.866085
201446 9251 53.259712 -27.866211 53.259722 -27.866209
201447 9465 53.283142 -27.866446 53.283144 -27.866440
201448 9376 53.289440 -27.866407 53.289417 -27.866383
201449 9126 53.251919 -27.866278 53.251923 -27.866276
201451 9093 53.274288 -27.866295 53.274291 -27.866299
201455 9382 53.241467 -27.866692 53.241440 -27.866700
201456 9062 53.242607 -27.866385 53.242570 -27.866392
201457 9040 53.246639 -27.866430 53.246630 -27.866452
201458 9457 53.257774 -27.866716 53.257780 -27.866718
201459 9051 53.266861 -27.866394 53.266861 -27.866395
201460 9073 53.271351 -27.866423 53.271371 -27.866410
201462 9027 53.287773 -27.866488 53.287771 -27.866486
201463 9104 53.263859 -27.866632 53.263860 -27.866625
201465 9022 53.271591 -27.866596 53.271597 -27.866589
201469 8990 53.288559 -27.866737 53.288563 -27.866741
201470 8970 53.253365 -27.866751 53.253373 -27.866751
201472 9339 53.259186 -27.867069 53.259192 -27.867070
201473 9026 53.251854 -27.866854 53.251863 -27.866850
201474 8957 53.270680 -27.866777 53.270683 -27.866783
201476 8937 53.283955 -27.866840 53.283964 -27.866843
201478 8929 53.284088 -27.866867 53.284085 -27.866865
201480 8944 53.281742 -27.866961 53.281745 -27.866967
201481 8983 53.282044 -27.866940 53.282037 -27.866937
201483 9000 53.272282 -27.867044 53.272284 -27.867043
201485 9001 53.239781 -27.867086 53.239761 -27.867090
201486 8890 53.245754 -27.867043 53.245737 -27.867051
201488 8897 53.280693 -27.867002 53.280691 -27.867002
201489 8919 53.275025 -27.867035 53.275021 -27.867041
201491 8955 53.280396 -27.867067 53.280397 -27.867068
201492 8942 53.268269 -27.867085 53.268282 -27.867093
201493 8963 53.261849 -27.867157 53.261871 -27.867150
201499 8888 53.287556 -27.867130 53.287551 -27.867132
201500 8981 53.288139 -27.867176 53.288135 -27.867177
201501 8904 53.261116 -27.867188 53.261124 -27.867188
201502 8907 53.260956 -27.867226 53.260962 -27.867224
201504 8859 53.289337 -27.867149 53.289320 -27.867146
201505 9163 53.265587 -27.867310 53.265586 -27.867312
201506 9066 53.281910 -27.867287 53.281916 -27.867283
201509 8876 53.268829 -27.867216 53.268829 -27.867207
201511 8947 53.276253 -27.867338 53.276260 -27.867341
201513 8935 53.263165 -27.867321 53.263171 -27.867318
201515 8853 53.248840 -27.867373 53.248833 -27.867375
201518 8826 53.270443 -27.867395 53.270448 -27.867399
201519 9151 53.274906 -27.867643 53.274909 -27.867644
201520 8811 53.269856 -27.867472 53.269858 -27.867473
201521 8825 53.261585 -27.867491 53.261586 -27.867490
201522 8782 53.253548 -27.867495 53.253550 -27.867495
201527 8829 53.284748 -27.867451 53.284748 -27.867444
201529 8989 53.259758 -27.867561 53.259766 -27.867563
201530 8823 53.257424 -27.867561 53.257426 -27.867567
201533 8779 53.258110 -27.867567 53.258127 -27.867577
201535 8783 53.276543 -27.867617 53.276542 -27.867615
201536 8773 53.249748 -27.867638 53.249733 -27.867624
201538 9010 53.278305 -27.867718 53.278316 -27.867717
201539 8734 53.278954 -27.867617 53.278950 -27.867621
201540 8780 53.246788 -27.867737 53.246774 -27.867750
201541 8759 53.273251 -27.867662 53.273256 -27.867664
201542 8949 53.273209 -27.867867 53.273212 -27.867863
201543 8750 53.271847 -27.867641 53.271832 -27.867636
201544 8893 53.260624 -27.867754 53.260632 -27.867752
201545 8844 53.268402 -27.867752 53.268401 -27.867754
201546 8776 53.281754 -27.867701 53.281737 -27.867698
201549 9081 53.281216 -27.867943 53.281216 -27.867945
201550 8740 53.258202 -27.867764 53.258200 -27.867761
201551 8854 53.283505 -27.867899 53.283505 -27.867897
201552 9063 53.266270 -27.868002 53.266276 -27.868001
201553 8731 53.282833 -27.867830 53.282834 -27.867831
201554 8847 53.271645 -27.867865 53.271648 -27.867862
201555 8843 53.280113 -27.867918 53.280101 -27.867908
201556 8741 53.265495 -27.867901 53.265499 -27.867897
201557 8748 53.284584 -27.867895 53.284584 -27.867897
201561 8842 53.287525 -27.868017 53.287523 -27.868015
201562 9034 53.257885 -27.868149 53.257892 -27.868148
201563 8800 53.266792 -27.868015 53.266787 -27.868012
201567 8647 53.274757 -27.868076 53.274764 -27.868079
201568 8792 53.280930 -27.868132 53.280934 -27.868134
201569 8686 53.273102 -27.868107 53.273112 -27.868102
201570 8646 53.265720 -27.868130 53.265727 -27.868132
201571 8845 53.260525 -27.868307 53.260544 -27.868323
201572 8709 53.251755 -27.868200 53.251743 -27.868172
201573 8591 53.288044 -27.868277 53.288057 -27.868261
201574 8870 53.288029 -27.868519 53.288016 -27.868500
201575 8598 53.277573 -27.868238 53.277570 -27.868237
201576 8674 53.244640 -27.868391 53.244614 -27.868398
201578 8631 53.269127 -27.868284 53.269128 -27.868284
201579 8584 53.249477 -27.868307 53.249446 -27.868316
201580 8643 53.283207 -27.868322 53.283206 -27.868326
201581 8554 53.283081 -27.868460 53.283085 -27.868458
201583 8677 53.284363 -27.868364 53.284369 -27.868359
201584 8539 53.284428 -27.868469 53.284426 -27.868470
201587 8536 53.284042 -27.868483 53.284048 -27.868484
201591 8605 53.265297 -27.868553 53.265298 -27.868558
201592 8574 53.270706 -27.868597 53.270715 -27.868599
201593 8616 53.272801 -27.868891 53.272803 -27.868892
201594 8515 53.248901 -27.868618 53.248876 -27.868623
201599 8518 53.279385 -27.868595 53.279390 -27.868600
201600 8509 53.277454 -27.868633 53.277457 -27.868631
201601 8565 53.269280 -27.868738 53.269282 -27.868750
201602 8534 53.270825 -27.868702 53.270824 -27.868703
201603 8564 53.253037 -27.868767 53.253043 -27.868772
201604 8503 53.251263 -27.868759 53.251239 -27.868755
201606 8473 53.274616 -27.868763 53.274619 -27.868760
201607 8752 53.265114 -27.869240 53.265083 -27.869244
201611 8484 53.242443 -27.868895 53.242413 -27.868912
201614 8441 53.249214 -27.868898 53.249187 -27.868909
201615 8652 53.254902 -27.869226 53.254909 -27.869222
201616 8478 53.254395 -27.869322 53.254401 -27.869322
201619 8499 53.278160 -27.868958 53.278166 -27.868964
201620 8446 53.276581 -27.868963 53.276578 -27.868975
201622 8403 53.237473 -27.869066 53.237454 -27.869073
201623 8396 53.246117 -27.869055 53.246095 -27.869068
201627 8548 53.279186 -27.869137 53.279187 -27.869138
201628 8575 53.265968 -27.869108 53.265969 -27.869113
201630 8703 53.264217 -27.869268 53.264220 -27.869269
201631 8409 53.278614 -27.869146 53.278611 -27.869151
201632 8563 53.278408 -27.869207 53.278412 -27.869208
201634 8456 53.286705 -27.869186 53.286703 -27.869187
201635 8369 53.262547 -27.869171 53.262550 -27.869172
201639 8474 53.270950 -27.869280 53.270970 -27.869263
201642 8481 53.279068 -27.869352 53.279069 -27.869354
201644 8421 53.237946 -27.869440 53.237927 -27.869445
201646 8451 53.281159 -27.869455 53.281159 -27.869457
201650 8344 53.259930 -27.869478 53.259930 -27.869479
201651 8386 53.268772 -27.869541 53.268773 -27.869540
201653 6203 53.273666 -27.870647 53.273658 -27.870648
201655 8266 53.251171 -27.869686 53.251150 -27.869691
201656 8271 53.280651 -27.869667 53.280651 -27.869668
201658 8323 53.242298 -27.869740 53.242268 -27.869723
201662 8577 53.237923 -27.869986 53.237900 -27.869987
201663 8260 53.268761 -27.869770 53.268766 -27.869766
201664 8252 53.280819 -27.869764 53.280819 -27.869756
201666 8372 53.268162 -27.869875 53.268162 -27.869877
201668 8293 53.255077 -27.869835 53.255074 -27.869832
201670 8236 53.263870 -27.869846 53.263868 -27.869837
201671 8520 53.276760 -27.869904 53.276755 -27.869909
201672 8310 53.282856 -27.869926 53.282852 -27.869934
201674 8286 53.266625 -27.869905 53.266633 -27.869906
201677 8404 53.266937 -27.870295 53.266938 -27.870295
201679 8178 53.287399 -27.870131 53.287376 -27.870154
201680 8268 53.267540 -27.870073 53.267527 -27.870075
201683 8197 53.285969 -27.870089 53.285978 -27.870084
201684 8246 53.258553 -27.870150 53.258553 -27.870141
201685 8188 53.268707 -27.870123 53.268711 -27.870119
201687 8464 53.282078 -27.870228 53.282077 -27.870253
201688 8190 53.259083 -27.870235 53.259068 -27.870233
201689 8187 53.262222 -27.870243 53.262222 -27.870246
201692 8217 53.261772 -27.870327 53.261778 -27.870330
201696 8152 53.285713 -27.870386 53.285710 -27.870394
201697 8173 53.263222 -27.870430 53.263215 -27.870427
201698 8185 53.280850 -27.870476 53.280847 -27.870476
201701 8122 53.247349 -27.870491 53.247328 -27.870498
201706 8115 53.236446 -27.870583 53.236422 -27.870582
201708 8103 53.281387 -27.870607 53.281389 -27.870612
201709 8128 53.240761 -27.870771 53.240740 -27.870764
201710 8059 53.245533 -27.870760 53.245508 -27.870774
201714 8077 53.264225 -27.870783 53.264226 -27.870799
201717 8082 53.267197 -27.870857 53.267196 -27.870851
201718 8048 53.266461 -27.870901 53.266477 -27.870902
201719 8024 53.282059 -27.871401 53.282059 -27.871401
201723 8315 53.256626 -27.871279 53.256639 -27.871266
201724 8153 53.268669 -27.871115 53.268671 -27.871115
201727 8022 53.250996 -27.871078 53.250968 -27.871087
201728 8001 53.255425 -27.871048 53.255413 -27.871064
201730 8062 53.259247 -27.871162 53.259254 -27.871160
201735 8280 53.271004 -27.871223 53.271004 -27.871218
201736 7984 53.254200 -27.871286 53.254177 -27.871295
201738 7965 53.237141 -27.871336 53.237121 -27.871343
201743 7944 53.255100 -27.871389 53.255078 -27.871400
201744 8003 53.235043 -27.871433 53.235049 -27.871465
201747 7923 53.261913 -27.871441 53.261913 -27.871443
201750 7957 53.281201 -27.871508 53.281210 -27.871512
201751 7905 53.244526 -27.871542 53.244506 -27.871550
201752 7901 53.246174 -27.871580 53.246148 -27.871580
201754 7910 53.257069 -27.871582 53.257070 -27.871587
201755 7502 53.272438 -27.870632 53.272447 -27.870630
201756 7886 53.243389 -27.871656 53.243357 -27.871653
201757 7900 53.246819 -27.871662 53.246795 -27.871669
201759 7961 53.267433 -27.871679 53.267433 -27.871680
201762 7880 53.257069 -27.871739 53.257051 -27.871751
201764 7935 53.247864 -27.871912 53.247841 -27.871916
201766 7853 53.246761 -27.871803 53.246735 -27.871823
201767 7933 53.267227 -27.871830 53.267236 -27.871830
201770 7851 53.249634 -27.871893 53.249619 -27.871897
201771 7945 53.283329 -27.871901 53.283326 -27.871903
201772 7796 53.283253 -27.872059 53.283249 -27.872058
201775 7940 53.242731 -27.871974 53.242725 -27.871993
201780 7798 53.235172 -27.872068 53.235164 -27.872075
201781 8391 53.276024 -27.869518 53.276014 -27.869508
201784 7791 53.251062 -27.872158 53.251054 -27.872171
201785 7790 53.269512 -27.872097 53.269518 -27.872091
201787 7843 53.268974 -27.872168 53.268977 -27.872165
201794 7808 53.241119 -27.872412 53.241103 -27.872419
201795 7925 53.276665 -27.872347 53.276663 -27.872335
201796 7750 53.246441 -27.872326 53.246417 -27.872336
201797 7775 53.261589 -27.872316 53.261592 -27.872316
201799 7810 53.265118 -27.872238 53.265120 -27.872240
201801 7738 53.265587 -27.872406 53.265583 -27.872407
201802 7743 53.267590 -27.872410 53.267590 -27.872409
201805 7753 53.278000 -27.872454 53.277997 -27.872452
201807 7725 53.237011 -27.872458 53.236985 -27.872470
201810 7715 53.251900 -27.872498 53.251882 -27.872498
201813 7706 53.256783 -27.872532 53.256765 -27.872545
201814 7749 53.274475 -27.872578 53.274480 -27.872576
201815 7704 53.238102 -27.872644 53.238077 -27.872642
201816 7762 53.269158 -27.872658 53.269173 -27.872656
201822 7756 53.241772 -27.872841 53.241754 -27.872842
201823 7928 53.261578 -27.872988 53.261582 -27.872983
201824 7650 53.275211 -27.872763 53.275219 -27.872770
201825 7641 53.259422 -27.872820 53.259424 -27.872812
201826 7809 53.264038 -27.872923 53.264034 -27.872924
201827 7638 53.273747 -27.872843 53.273743 -27.872838
201828 7710 53.277020 -27.872866 53.277023 -27.872855
201830 7620 53.255329 -27.872885 53.255305 -27.872901
201831 7816 53.281872 -27.873159 53.281875 -27.873172
201832 7619 53.274506 -27.872877 53.274506 -27.872885
201833 7592 53.258144 -27.873007 53.258129 -27.873021
201835 7748 53.264404 -27.873066 53.264405 -27.873066
201836 7836 53.265423 -27.873278 53.265424 -27.873277
201837 7681 53.249134 -27.873116 53.249107 -27.873122
201838 7846 53.278610 -27.873236 53.278611 -27.873236
201840 7569 53.249642 -27.873112 53.249615 -27.873135
201841 7571 53.253380 -27.873114 53.253361 -27.873136
201842 7603 53.240761 -27.873182 53.240739 -27.873183
201844 7675 53.276276 -27.873169 53.276277 -27.873170
201845 7530 53.276348 -27.873322 53.276348 -27.873318
201848 7542 53.249954 -27.873222 53.249931 -27.873235
201849 7667 53.263870 -27.873297 53.263881 -27.873284
201850 7541 53.261765 -27.873293 53.261764 -27.873290
201851 7597 53.270783 -27.873318 53.270786 -27.873323
201852 7550 53.278172 -27.873272 53.278164 -27.873281
201853 7823 53.264820 -27.873531 53.264821 -27.873536
201855 7525 53.274677 -27.873344 53.274679 -27.873346
201858 7507 53.284851 -27.873404 53.284830 -27.873409
201861 7538 53.281010 -27.873415 53.281011 -27.873415
201863 7546 53.279125 -27.873449 53.279120 -27.873455
201864 7634 53.282028 -27.873493 53.282026 -27.873494
201866 7777 53.257473 -27.873861 53.257449 -27.873864
201869 7468 53.250565 -27.873549 53.250548 -27.873553
201878 7454 53.267075 -27.873676 53.267074 -27.873680
201879 7479 53.275101 -27.873705 53.275102 -27.873707
201880 7438 53.267738 -27.873699 53.267742 -27.873700
201881 7450 53.280819 -27.873720 53.280821 -27.873724
201889 7409 53.271748 -27.873823 53.271749 -27.873825
201892 7418 53.268837 -27.873873 53.268837 -27.873867
201897 7362 53.239128 -27.873997 53.239125 -27.874000
201898 7371 53.250260 -27.873964 53.250238 -27.873966
201900 7419 53.265171 -27.873976 53.265172 -27.873962
201901 7424 53.269333 -27.874033 53.269329 -27.874030
201902 7361 53.279076 -27.873970 53.279083 -27.873971
201903 7348 53.275566 -27.874044 53.275560 -27.874043
201904 7459 53.279457 -27.874119 53.279457 -27.874118
201905 7346 53.236229 -27.874098 53.236203 -27.874096
201906 7141 53.251743 -27.874485 53.251725 -27.874485
201907 7354 53.261585 -27.874081 53.261577 -27.874085
201908 7639 53.264034 -27.874428 53.264047 -27.874420
201910 7433 53.277340 -27.874208 53.277349 -27.874214
201911 7326 53.248757 -27.874197 53.248727 -27.874200
201913 7467 53.241760 -27.874332 53.241739 -27.874330
201914 7317 53.247383 -27.874250 53.247364 -27.874256
201916 7303 53.262322 -27.874403 53.262327 -27.874405
201917 7289 53.270981 -27.874384 53.270980 -27.874382
201918 7288 53.282330 -27.874380 53.282332 -27.874379
201919 7295 53.269497 -27.874435 53.269495 -27.874435
201923 7353 53.274849 -27.874561 53.274851 -27.874566
201925 7444 53.254055 -27.874889 53.254026 -27.874887
201926 7269 53.265446 -27.874603 53.265448 -27.874603
201928 7434 53.262474 -27.874720 53.262475 -27.874718
201930 7302 53.277344 -27.874653 53.277354 -27.874646
201932 7297 53.261688 -27.874762 53.261681 -27.874729
201935 7252 53.271198 -27.874722 53.271196 -27.874731
201937 7229 53.271042 -27.874908 53.271041 -27.874908
201938 7185 53.279621 -27.874878 53.279618 -27.874880
201939 6887 53.272938 -27.875477 53.272938 -27.875477
201940 7186 53.247257 -27.875090 53.247248 -27.875090
201941 7167 53.272026 -27.875015 53.272028 -27.875016
201942 7145 53.258743 -27.875097 53.258729 -27.875102
201943 7166 53.266525 -27.875114 53.266531 -27.875114
201944 7228 53.246884 -27.875242 53.246865 -27.875243
201946 7142 53.243485 -27.875248 53.243470 -27.875236
201947 7127 53.246628 -27.875208 53.246615 -27.875210
201948 7176 53.265808 -27.875277 53.265810 -27.875275
201949 7224 53.265137 -27.875303 53.265138 -27.875311
201952 7029 53.242756 -27.875849 53.242734 -27.875843
201954 7090 53.250984 -27.875418 53.250963 -27.875423
201955 7104 53.275379 -27.875414 53.275382 -27.875415
201956 7159 53.263497 -27.875824 53.263494 -27.875765
201964 7056 53.259915 -27.875628 53.259892 -27.875636
201965 7054 53.260906 -27.875591 53.260878 -27.875601
201967 7138 53.274128 -27.875652 53.274131 -27.875651
201969 7039 53.256199 -27.875662 53.256181 -27.875670
201970 7143 53.274410 -27.875648 53.274397 -27.875641
201975 7010 53.279972 -27.875828 53.279976 -27.875831
201978 7050 53.271317 -27.875914 53.271334 -27.875900
201981 6981 53.277702 -27.875912 53.277687 -27.875920
201983 7096 53.276863 -27.876097 53.276869 -27.876098
201984 6974 53.274365 -27.876122 53.274365 -27.876122
201986 6986 53.253632 -27.876245 53.253611 -27.876247
201987 6984 53.235127 -27.876198 53.235114 -27.876199
201988 6492 53.276043 -27.876749 53.276040 -27.876750
201989 6931 53.277245 -27.876198 53.277222 -27.876193
201990 6943 53.248795 -27.876287 53.248780 -27.876294
201994 6914 53.255539 -27.876291 53.255494 -27.876281
201995 6947 53.272099 -27.876331 53.272099 -27.876333
201998 6893 53.268673 -27.876421 53.268682 -27.876422
202002 6889 53.281696 -27.876465 53.281689 -27.876460
202004 6850 53.263046 -27.876575 53.263058 -27.876588
202006 6855 53.266117 -27.876556 53.266116 -27.876553
202007 7137 53.272801 -27.876715 53.272795 -27.876710
202008 6844 53.258865 -27.876638 53.258844 -27.876643
202009 6870 53.245289 -27.876663 53.245265 -27.876668
202012 6843 53.269730 -27.876657 53.269734 -27.876658
202013 6838 53.263561 -27.876707 53.263540 -27.876709
